headline,source,publish_date,year,url,source_split
"From a car tire to a Rolex and more, the most bizarre items left in hotel rooms",FoxNews,2024-09-10,2024,https://www.foxnews.com/travel/car-tire-rolex-more-most-bizarre-items-left-hotel-rooms,starter
Florida Supreme Court hears arguments over an abortion rights ballot measure,NBC,2024-02-07,2024,https://www.nbcnews.com/politics/2024-election/florida-supreme-court-arguments-abortion-ballot-measure-rcna137554,starter
Kremlin claims Trump sent Covid test machines to Putin,NBC,2024-10-09,2024,https://www.nbcnews.com/news/world/donald-trump-vladimir-putin-covid-testing-devices-phone-calls-kremlin-rcna174632,starter
U.S. intel says it has âhigh confidenceâ Israel didnât cause Gaza hospital blast,NBC,2023-10-24,2023,https://www.nbcnews.com/news/world/live-blog/israel-hamas-war-live-updates-rcna121849,starter
Trump pushes baseless claim at debate about immigrants 'eating the pets',NBC,2024-09-11,2024,https://www.nbcnews.com/politics/2024-election/trump-pushes-baseless-claim-immigrants-eating-pets-rcna170537,starter
Trump and Mike Johnson zero in on noncitizen voting. It’s already illegal and very rare.,NBC,2024-04-12,2024,https://www.nbcnews.com/politics/elections/trump-johnson-noncitizen-voting-illegal-rare-rcna147567,starter
'American Graffiti' cast 50 years later: How film launched Harrison Ford from struggling carpenter to Han Solo,FoxNews,2023-08-01,2023,https://www.foxnews.com/entertainment/american-graffiti-cast-50-years-film-launched-harrison-ford-struggling-carpenter-han-solo,starter
Elizabeth Warren warns Dems to stand firm on tax hikes as fight looms over Trump-era cuts,FoxNews,2024-06-17,2024,https://www.foxnews.com/politics/elizabeth-warren-warns-dems-stand-firm-tax-hikes-fight-looms-over-trump-era-cuts,starter
Public officials urge halt to the spread of rampant disinformation around Hurricane Helene,NBC,2024-10-07,2024,https://www.nbcnews.com/tech/tech-news/hurricane-helene-disinformation-social-media-public-officials-response-rcna174305,starter
Elite university journalism professor exposed for monthslong campaign justifying Hamas,FoxNews,2024-05-22,2024,https://www.foxnews.com/politics/elite-university-journalism-professor-exposed-for-monthslong-campaign-justifying-hamas,starter
10 most patriotic US states for July 4: See if your home state made the list,FoxNews,2024-06-18,2024,https://www.foxnews.com/travel/10-most-patriotic-us-states-july-4-see-home-state-made-list,starter
Brian Stelter: A retrospective of CNN's ousted media reporter,FoxNews,2022-08-19,2022,https://www.foxnews.com/media/brian-stelter-retrospective-cnns-ousted-media-reporter.print,starter
How often should you bathe your dog?,NBC,2024-04-16,2024,https://www.nbcnews.com/select/shopping/how-often-to-bathe-your-dog-rcna148001,starter
"FOX Corporation launches donation drive for American Red Cross Hurricanes Helene, Milton relief efforts",FoxNews,2024-09-27,2024,https://www.foxnews.com/media/fox-corporation-launches-donation-drive-american-red-cross-hurricane-helene-relief-efforts,starter
Josh Shapiro says antisemitism played no role in VP discussions and slams Trump's comments,NBC,2024-08-19,2024,https://www.nbcnews.com/politics/2024-election/josh-shapiro-says-antisemitism-played-no-role-vp-discussions-slams-tru-rcna167167,starter
"House GOP leaders call Schumer's Israel comments 'inappropriate,’ demand apology in impromptu press conference",FoxNews,2024-03-14,2024,https://www.foxnews.com/politics/house-gop-leaders-call-schumers-israel-comments-inappropriate-demand-apology-impromptu-press-conference,starter
Eagles' Nick Sirianni has heated spat with fans after close win vs Browns,FoxNews,2024-10-13,2024,https://www.foxnews.com/sports/eagles-nick-sirianni-has-heated-spat-fans-after-close-win-vs-browns,starter
Bernie Sanders says Harris dropping far-left policies 'in order to win the election',FoxNews,2024-09-08,2024,https://www.foxnews.com/media/bernie-sanders-says-harris-abandoning-far-left-policies-in-order-win-election,starter
Rapper 50 Cent says ‘maybe Trump is the answer’ after seeing NYC give prepaid credit cards to migrants,FoxNews,2024-02-03,2024,https://www.foxnews.com/media/rapper-50-cent-says-maybe-trump-answer-seeing-nyc-give-pre-paid-credit-cards-migrants,starter
"Ravens fan seen in viral fight video identified, warrant issued for arrest, police say",FoxNews,2024-10-17,2024,https://www.foxnews.com/sports/ravens-fan-seen-viral-fight-video-identified-has-warrant-issued-arrest-police-say.print,starter
Harris seeks to recapture Obama-era energy as he rallies for her in Pennsylvania,NBC,2024-10-10,2024,https://www.nbcnews.com/politics/2024-election/harris-seeks-recapture-obama-era-energy-rallies-pennsylvania-rcna174339,starter
Nate Silver reveals the one battleground state that could spell trouble for Kamala Harris,FoxNews,2024-08-29,2024,https://www.foxnews.com/media/nate-silver-reveals-one-battleground-state-could-spell-trouble-kamala-harris,starter
NRA digs in for legal fight against woke prosecutor over alleged 'roadmap' of abuse,FoxNews,2023-03-15,2023,https://www.foxnews.com/politics/nra-legal-fight-against-woke-prosecutor-alleged-roadmap-abuse,starter
Title IX's 50th anniversary: Debate over transgender athletes rages,FoxNews,2022-06-23,2022,https://www.foxnews.com/sports/title-ix-anniversary-debate-transgender-athletes,starter
Large police presence in Cuban capital day after thousands protest,NBC,2021-07-12,2021,https://www.nbcnews.com/news/latino/cuban-president-defiant-blames-embargo-after-massive-protests-n1273716,starter
Trump calls transgender inclusion in women's sports policies 'so far out',FoxNews,2024-10-15,2024,https://www.foxnews.com/sports/trump-calls-transgender-inclusion-womens-sports-policies-so-far-out,starter
"Poll: Democrats catch up on election enthusiasm, but two key groups lag behind",NBC,2024-10-18,2024,https://www.nbcnews.com/politics/2024-election/poll-democrats-catch-election-enthusiasm-two-key-groups-lag-rcna176039,starter
Trump outlines his biggest challenge in debating Harris: 'You don't know what to expect',NBC,2024-09-10,2024,https://www.nbcnews.com/politics/donald-trump/donald-trump-biggest-challenge-debating-kamala-harris-rcna170388,starter
Ryan Routh in custody after Trump golf club incident,NBC,2024-09-16,2024,https://www.nbcnews.com/news/us-news/ryan-routh-custody-trump-golf-club-incident-rcna171225,starter
'Latinos for Trump' rebrands and is set to launch as 'Latino Americans for Trump',NBC,2024-06-06,2024,https://www.nbcnews.com/news/latino/latinos-trump-rebrands-launch-latino-americans-trump-rcna155708,starter
The 5 best pet cameras,NBC,2023-07-18,2023,https://www.nbcnews.com/select/shopping/5-best-pet-cameras-2023-rcna94672,starter
SJSU women's volleyball player praises Nevada team for raising concerns about playing vs trans opponent,FoxNews,2024-10-15,2024,https://www.foxnews.com/sports/sjsu-womens-volleyball-player-praises-nevada-team-raising-concerns-about-playing-vs-trans-opponent,starter
Transgender model Valentina Sampaio makes Sports Illustrated Swimsuit history,NBC,2020-07-10,2020,https://www.nbcnews.com/feature/nbc-out/transgender-model-valentina-sampaio-makes-sports-illustrated-swimsuit-history-n1233478,starter
How stage 4 kidney cancer diagnosis didn't stop this young woman from getting a great new job,NBC,2022-06-04,2022,https://www.nbcnews.com/health/health-news/stage-4-kidney-cancer-diagnosis-didnt-stop-young-woman-getting-great-n-rcna31523,starter
"Utah mom shot missing National Guard husband in his sleep, suggested lover ‘take it to the grave’: police",FoxNews,2024-10-17,2024,https://www.foxnews.com/us/utah-mom-shot-missing-national-guard-husband-sleep-suggested-lover-take-grave-police.print,starter
Search for missing Texas mom Suzanne Simpson leads to San Antonio landfill,FoxNews,2024-10-15,2024,https://www.foxnews.com/us/search-missing-texas-mom-suzanne-simpson-leads-san-antonio-landfill,starter
‘American Idol’ judge Luke Bryan shares which stars have been ‘in the talks’ to replace Katy Perry on hit show,FoxNews,2024-07-02,2024,https://www.foxnews.com/entertainment/american-idol-judge-luke-bryan-shares-which-stars-have-been-in-talks-replace-katy-perry-hit-show,starter
Federal judge blocks Biden admin move to give legal status to illegal immigrant spouses of US citizens,FoxNews,2024-08-26,2024,https://www.foxnews.com/politics/federal-judge-blocks-biden-admin-move-give-legal-status-illegal-immigrant-spouses-us-citizens.print,starter
"Local police responsible for roof where Trump shooter hid at Butler rally had never spoken to Secret Service, report says",NBC,2024-09-20,2024,https://www.nbcnews.com/investigations/police-roof-trump-shooter-butler-rally-never-spoke-secret-service-rcna172007,starter
New poll shows Trump holds lead with ‘remarkably resilient’ support,FoxNews,2024-09-08,2024,https://www.foxnews.com/politics/new-poll-shows-trump-holds-lead-remarkably-resilient-support-poll,starter
Palestinian gunman kills 2 as officials meet to discuss surge in violence,NBC,2023-02-26,2023,https://www.nbcnews.com/news/world/palestinian-gunman-kills-2-officials-meet-discuss-surge-violence-rcna72369,starter
America's 'unique' Thanksgiving stuffing preferences state-by-state,FoxNews,2022-11-17,2022,https://www.foxnews.com/lifestyle/americas-unique-thanksgiving-stuffing-preferences-state-by-state,starter
#EmptyShelvesJoe trending on Twitter amid Biden’s supply chain crisis,FoxNews,2021-10-15,2021,https://www.foxnews.com/us/emptyshelvesjoe-trending-on-twitter-amid-bidens-supply-chain-crisis,starter
Kamala Harris’ support with Arab and Muslim communities in Michigan is ‘tenuous’: Democratic strategist,FoxNews,2024-10-05,2024,https://www.foxnews.com/media/kamala-harris-support-arab-muslim-communities-michigan-tenuous-democratic-strategist,starter
Trump supporter charged with firing gun during Jan. 6 attack ordered detained,NBC,2024-03-13,2024,https://www.nbcnews.com/politics/justice-department/trump-supporter-charged-firing-gun-jan-6-attack-ordered-detained-rcna143217,starter
It's hard to flee from your domestic abuser during a coronavirus lockdown,NBC,2020-05-17,2020,https://www.nbcnews.com/health/health-care/it-s-hard-flee-your-domestic-abuser-during-coronavirus-lockdown-n1205641,starter
Microplastics found in fresh snow on Antarctica,NBC,2022-06-09,2022,https://www.nbcnews.com/science/environment/microplastics-found-fresh-snow-antarctica-rcna32862,starter
"Disney+ removes access to classics like 'Dumbo,' 'Peter Pan' for kids under 7 over 'racist' stereotypes",FoxNews,2021-03-10,2021,https://www.foxnews.com/entertainment/disney-plus-removes-access-to-classics-like-dumbo-peter-pan-for-kids-under-7-over-racist-stereotypes.print,starter
Trump assassination attempt: Why Florida prosecutor says ‘insanity’ defense won’t stick for suspect,FoxNews,2024-09-18,2024,https://www.foxnews.com/us/trump-assassination-attempt-why-florida-prosecutor-says-insanity-defense-wont-stick-suspect,starter
This trendy seed can boost your health big-time in 5 cool ways: Here's how,FoxNews,2024-06-21,2024,https://www.foxnews.com/food-drink/trendy-seed-can-boost-health-big-time-5-cool-ways-heres-how,starter
Dogs and cats roam free as first cageless animal shelter in US opens in Arkansas,FoxNews,2023-03-15,2023,https://www.foxnews.com/lifestyle/dogs-cats-roam-free-first-cageless-animal-shelter-us-opens-arkansas,starter
Harris says it is part of the American tradition for VPs not to criticize the president,NBC,2024-10-18,2024,https://www.nbcnews.com/politics/2024-election/harris-says-part-american-tradition-vps-not-criticize-president-rcna176160,starter
India election: Modi's majority in doubt after surprise results,NBC,2024-06-04,2024,https://www.nbcnews.com/news/world/india-election-results-narendra-modi-rcna154839,starter
CNN data reporter predicts Trump will win ‘historic’ number of Black and Hispanic voters,FoxNews,2024-10-14,2024,https://www.foxnews.com/media/cnn-data-reporter-predicts-trump-win-historic-number-black-hispanic-voters,starter
"Ask a doctor: ‘Why are my ears ringing, and should I see a physician?’",FoxNews,2024-02-07,2024,https://www.foxnews.com/health/ask-doc-why-ears-ringing-should-see-doctor,starter
"Trump has some immunity in D.C. election interference case, Supreme Court rules: Highlights",NBC,2024-07-01,2024,https://www.nbcnews.com/politics/supreme-court/live-blog/trump-immunity-supreme-court-ruling-live-updates-rcna159539,starter
105-year-old woman graduates from Stanford University 83 years after leaving campus: 'Amazing',FoxNews,2024-07-06,2024,https://www.foxnews.com/lifestyle/105-year-old-woman-graduates-stanford-university-83-years-leaving-campus-amazing,starter
Mom praises viral parenting tactic as she allows her kids to play by themselves: 'Whole new world',FoxNews,2024-02-24,2024,https://www.foxnews.com/lifestyle/mom-praises-viral-parenting-tactic-allows-kids-play-themselves-whole-new-world,starter
Curl Pattern Chart: How to Find Your Curl Type,NBC,2023-12-11,2023,https://www.nbcnews.com/select/shopping/curl-hair-type-explained-rcna129053,starter
"Ozempic and other GLP-1 drugs could reduce arthritis symptoms in some, experts claim",FoxNews,2024-07-11,2024,https://www.foxnews.com/health/ozempic-other-glp-1-drugs-could-reduce-arthritis-symptoms-some-experts-claim,starter
Dem lawmakers' voting records with Biden-Harris in spotlight ahead of tight races,FoxNews,2024-08-22,2024,https://www.foxnews.com/politics/dem-lawmakers-voting-records-biden-harris-spotlight-ahead-tight-races,starter
5 key details in controversial Senate border deal,FoxNews,2024-02-05,2024,https://www.foxnews.com/politics/heres-whats-in-senate-border-immigration-deal,starter
Top-rated sleep products on Amazon to give you the best sleep of your life,NBC,2023-05-22,2023,https://www.nbcnews.com/select/shopping/best-amazon-sleep-products-ncna1305247,starter
"On this day in history, July 26, 1990, President George H.W. Bush signs Americans with Disabilities Act",FoxNews,2024-07-26,2024,https://www.foxnews.com/lifestyle/this-day-history-july-26-1990-president-george-h-w-bush-signs-americans-disabilities-act,starter
